Code INSEE région;Région;Nature;Date;Heure;Date - Heure;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Import Grand-Est;Import Auvergne-Rhône-Alpes;Import Nouvelle-Aquitaine;Import Bourgogne-Franche-Comté;Import Bretagne;Import Centre-Val de Loire;Import Ile-de-France;Import Occitanie;Import Hauts-de-France;Import Normandie;Import Pays-de-la-Loire;Import PACA;Import Espagne;Import Suisse;Import Royaume-Uni;Import Italie;Import Allemagne;Import Belgique;Import Luxembourg;Export Grand-Est;Export Auvergne-Rhône-Alpes;Export Nouvelle-Aquitaine;Export Bourgogne-Franche-Comté;Export Bretagne;Export Centre-Val de Loire;Export Ile-de-France;Export Occitanie;Export Hauts-de-France;Export Normandie;Export Pays-de-la-Loire;Export PACA;Export Espagne;Export Suisse;Export Royaume-Uni;Export Italie;Export Allemagne;Export Belgique;Export Luxembourg;TCO Thermique (%);TCH Thermique (%);TCO Nucléaire (%);TCH Nucléaire (%);TCO Eolien (%);TCH Eolien (%);TCO Solaire (%);TCH Solaire (%);TCO Hydraulique (%);TCH Hydraulique (%);TCO Bioénergies (%);TCH Bioénergies (%);Column 64
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-16;23:15;2020-05-16T23:15:00+02:00;4025;130;;5;0;2422;0;102;1366;-;121;-;;-;-;;2156;-;-;-;-;-;;-;0;;;;-;-446;-;;-;-;;-295;;-;-;-;-;;-;-170;;;;3.23;3.93;;;0.12;10.42;0.0;0.0;60.17;74.09;2.53;34.81;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-17;00:45;2020-05-17T00:45:00+02:00;3307;131;;3;0;2258;0;102;814;-;87;-;;-;-;;1681;-;-;-;-;-;;-;0;;;;-;-493;-;;-;-;;-294;;-;-;-;-;;-;-167;;;;3.96;3.96;;;0.09;6.25;0.0;0.0;68.28;69.07;3.08;34.81;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-17;02:00;2020-05-17T02:00:00+02:00;3264;130;;5;0;2090;0;106;934;-;113;-;;-;-;;1751;-;-;-;-;-;;-;0;;;;-;-484;-;;-;-;;-280;;-;-;-;-;;-;-166;;;;3.98;3.93;;;0.15;10.42;0.0;0.0;64.03;63.93;3.25;36.18;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-17;04:30;2020-05-17T04:30:00+02:00;2804;131;;10;0;2058;0;104;501;-;106;-;;-;-;;1519;-;-;-;-;-;;-;0;;;;-;-660;-;;-;-;;-288;;-;-;-;-;;-;-177;;;;4.67;3.96;;;0.36;20.83;0.0;0.0;73.4;62.96;3.71;35.49;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-17;05:00;2020-05-17T05:00:00+02:00;2720;129;;13;0;2018;0;103;455;-;99;-;;-;-;;1453;-;-;-;-;-;;-;0;;;;-;-616;-;;-;-;;-291;;-;-;-;-;;-;-189;;;;4.74;3.9;;;0.48;27.08;0.0;0.0;74.19;61.73;3.79;35.15;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-17;07:00;2020-05-17T07:00:00+02:00;2670;118;;18;30;2001;0;106;397;-;63;-;;-;-;;1342;-;-;-;-;-;;-;0;;;;-;-561;-;;-;-;;-257;;-;-;-;-;;-;-190;;;;4.42;3.57;;;0.67;37.5;1.12;2.2;74.94;61.21;3.97;36.18;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-17;07:30;2020-05-17T07:30:00+02:00;2681;117;;19;57;2024;-51;107;408;-;72;-;;-;-;;1355;-;-;-;-;-;;-;0;;;;-;-579;-;;-;-;;-275;;-;-;-;-;;-;-165;;;;4.36;3.54;;;0.71;39.58;2.13;4.19;75.49;61.91;3.99;36.52;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-17;08:15;2020-05-17T08:15:00+02:00;2806;118;;17;127;2032;-51;108;455;-;62;-;;-;-;;1419;-;-;-;-;-;;-;0;;;;-;-555;-;;-;-;;-280;;-;-;-;-;;-;-191;;;;4.21;3.57;;;0.61;35.42;4.53;9.33;72.42;62.16;3.85;36.86;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-17;09:15;2020-05-17T09:15:00+02:00;3097;118;;17;386;1910;-51;109;608;-;29;-;;-;-;;1494;-;-;-;-;-;;-;0;;;;-;-516;-;;-;-;;-192;;-;-;-;-;;-;-206;;;;3.81;3.57;;;0.55;35.42;12.46;28.36;61.67;58.43;3.52;37.2;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-17;10:15;2020-05-17T10:15:00+02:00;3228;117;;23;560;1828;-51;107;644;-;81;-;;-;-;;1459;-;-;-;-;-;;-;0;;;;-;-496;-;;-;-;;-239;;-;-;-;-;;-;-162;;;;3.62;3.54;;;0.71;47.92;17.35;41.15;56.63;55.92;3.31;36.52;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-17;12:00;2020-05-17T12:00:00+02:00;3709;117;;23;901;1830;-51;108;780;-;93;-;;-;-;;1589;-;-;-;-;-;;-;0;;;;-;-513;-;;-;-;;-247;;-;-;-;-;;-;-143;;;;3.15;3.54;;;0.62;47.92;24.29;66.2;49.34;55.98;2.91;36.86;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-17;12:15;2020-05-17T12:15:00+02:00;3754;117;;24;860;1838;-50;110;856;-;110;-;;-;-;;1625;-;-;-;-;-;;-;0;;;;-;-464;-;;-;-;;-251;;-;-;-;-;;-;-164;;;;3.12;3.54;;;0.64;50.0;22.91;63.19;48.96;56.23;2.93;37.54;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-17;14:00;2020-05-17T14:00:00+02:00;3623;117;;16;735;1594;-50;105;1107;-;145;-;;-;-;;1774;-;-;-;-;-;;-;0;;;;-;-414;-;;-;-;;-211;;-;-;-;-;;-;-187;;;;3.23;3.54;;;0.44;33.33;20.29;54.0;44.0;48.76;2.9;35.84;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-17;14:30;2020-05-17T14:30:00+02:00;3571;118;;17;693;1468;-50;105;1221;-;158;-;;-;-;;1842;-;-;-;-;-;;-;0;;;;-;-399;-;;-;-;;-175;;-;-;-;-;;-;-205;;;;3.3;3.57;;;0.48;35.42;19.41;50.92;41.11;44.91;2.94;35.84;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-17;19:30;2020-05-17T19:30:00+02:00;3547;117;;18;128;2187;0;103;994;-;144;-;;-;-;;1826;-;-;-;-;-;;-;0;;;;-;-527;-;;-;-;;-266;;-;-;-;-;;-;-183;;;;3.3;3.54;;;0.51;37.5;3.61;9.4;61.66;66.9;2.9;35.15;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-17;21:00;2020-05-17T21:00:00+02:00;3438;131;;19;14;2298;0;101;875;-;138;-;;-;-;;1626;-;-;-;-;-;;-;0;;;;-;-420;-;;-;-;;-292;;-;-;-;-;;-;-178;;;;3.81;3.96;;;0.55;39.58;0.41;1.03;66.84;70.3;2.94;34.47;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-17;21:15;2020-05-17T21:15:00+02:00;3398;130;;19;14;2280;0;103;852;-;129;-;;-;-;;1613;-;-;-;-;-;;-;0;;;;-;-416;-;;-;-;;-301;;-;-;-;-;;-;-172;;;;3.83;3.93;;;0.56;39.58;0.41;1.03;67.1;69.75;3.03;35.15;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-18;00:15;2020-05-18T00:15:00+02:00;3538;100;;16;0;2135;0;109;1178;-;154;-;;-;-;;1819;-;-;-;-;-;;-;0;;;;-;-324;-;;-;-;;-272;;-;-;-;-;;-;-199;;;;2.83;3.02;;;0.45;33.33;0.0;0.0;60.34;65.31;3.08;37.2;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-18;05:30;2020-05-18T05:30:00+02:00;2837;99;;13;0;1736;0;109;881;-;89;-;;-;-;;1579;-;-;-;-;-;;-;0;;;;-;-369;-;;-;-;;-230;;-;-;-;-;;-;-189;;;;3.49;2.99;;;0.46;27.08;0.0;0.0;61.19;53.1;3.84;37.2;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-18;06:00;2020-05-18T06:00:00+02:00;2894;99;;16;0;1729;0;108;943;-;100;-;;-;-;;1602;-;-;-;-;-;;-;0;;;;-;-366;-;;-;-;;-240;;-;-;-;-;;-;-153;;;;3.42;2.99;;;0.55;33.33;0.0;0.0;59.74;52.89;3.73;36.86;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-18;06:15;2020-05-18T06:15:00+02:00;2919;100;;17;18;1777;0;108;899;-;104;-;;-;-;;1579;-;-;-;-;-;;-;0;;;;-;-337;-;;-;-;;-261;;-;-;-;-;;-;-186;;;;3.43;3.02;;;0.58;35.42;0.62;1.32;60.88;54.36;3.7;36.86;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-18;06:30;2020-05-18T06:30:00+02:00;3005;99;;15;22;1782;0;109;977;-;115;-;;-;-;;1611;-;-;-;-;-;;-;0;;;;-;-291;-;;-;-;;-270;;-;-;-;-;;-;-188;;;;3.29;2.99;;;0.5;31.25;0.73;1.62;59.3;54.51;3.63;37.2;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-18;07:00;2020-05-18T07:00:00+02:00;3044;99;;16;38;1793;0;109;989;-;127;-;;-;-;;1578;-;-;-;-;-;;-;0;;;;-;-280;-;;-;-;;-278;;-;-;-;-;;-;-158;;;;3.25;2.99;;;0.53;33.33;1.25;2.79;58.9;54.85;3.58;37.2;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-18;08:00;2020-05-18T08:00:00+02:00;3303;98;;17;187;1931;0;108;962;-;137;-;;-;-;;1677;-;-;-;-;-;;-;0;;;;-;-366;-;;-;-;;-304;;-;-;-;-;;-;-183;;;;2.97;2.96;;;0.51;35.42;5.66;13.74;58.46;59.07;3.27;36.86;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-18;08:45;2020-05-18T08:45:00+02:00;3414;99;;17;389;1987;0;107;815;-;118;-;;-;-;;1568;-;-;-;-;-;;-;0;;;;-;-383;-;;-;-;;-306;;-;-;-;-;;-;-182;;;;2.9;2.99;;;0.5;35.42;11.39;28.58;58.2;60.78;3.13;36.52;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-18;11:15;2020-05-18T11:15:00+02:00;3699;98;;22;903;1921;0;106;649;-;41;-;;-;-;;1523;-;-;-;-;-;;-;0;;;;-;-492;-;;-;-;;-228;;-;-;-;-;;-;-195;;;;2.65;2.96;;;0.59;45.83;24.41;66.35;51.93;58.76;2.87;36.18;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-18;11:45;2020-05-18T11:45:00+02:00;3770;100;;19;962;1930;0;102;658;-;37;-;;-;-;;1549;-;-;-;-;-;;-;0;;;;-;-502;-;;-;-;;-234;;-;-;-;-;;-;-193;;;;2.65;3.02;;;0.5;39.58;25.52;70.68;51.19;59.04;2.71;34.81;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-18;12:15;2020-05-18T12:15:00+02:00;3931;99;;18;986;1919;0;102;806;-;48;-;;-;-;;1619;-;-;-;-;-;;-;0;;;;-;-447;-;;-;-;;-243;;-;-;-;-;;-;-170;;;;2.52;2.99;;;0.46;37.5;25.08;72.45;48.82;58.7;2.59;34.81;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-18;13:15;2020-05-18T13:15:00+02:00;4044;99;;17;1048;1861;0;103;916;-;48;-;;-;-;;1720;-;-;-;-;-;;-;0;;;;-;-457;-;;-;-;;-217;;-;-;-;-;;-;-178;;;;2.45;2.99;;;0.42;35.42;25.91;77.0;46.02;56.93;2.55;35.15;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-18;17:00;2020-05-18T17:00:00+02:00;3564;129;;21;429;1756;0;105;1124;-;42;-;;-;-;;1882;-;-;-;-;-;;-;0;;;;-;-415;-;;-;-;;-197;;-;-;-;-;;-;-188;;;;3.62;3.9;;;0.59;43.75;12.04;31.52;49.27;53.72;2.95;35.84;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-18;20:00;2020-05-18T20:00:00+02:00;3652;312;;29;61;2323;0;100;827;-;50;-;;-;-;;1684;-;-;-;-;-;;-;0;;;;-;-520;-;;-;-;;-228;;-;-;-;-;;-;-159;;;;8.54;9.43;;;0.79;60.42;1.67;4.48;63.61;71.06;2.74;34.13;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-18;21:30;2020-05-18T21:30:00+02:00;3457;638;;31;14;2218;0;104;452;-;88;-;;-;-;;1387;-;-;-;-;-;;-;0;;;;-;-510;-;;-;-;;-315;;-;-;-;-;;-;-196;;;;18.46;19.29;;;0.9;64.58;0.4;1.03;64.16;67.85;3.01;35.49;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-18;23:00;2020-05-18T23:00:00+02:00;3666;812;;36;0;2243;0;107;468;-;107;-;;-;-;;1293;-;-;-;-;-;;-;0;;;;-;-459;-;;-;-;;-310;;-;-;-;-;;-;-162;;;;22.15;24.55;;;0.98;75.0;0.0;0.0;61.18;68.61;2.92;36.52;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-19;01:00;2020-05-19T01:00:00+02:00;3242;504;;33;0;1764;-51;105;887;-;95;-;;-;-;;1593;-;-;-;-;-;;-;0;;;;-;-358;-;;-;-;;-279;;-;-;-;-;;-;-165;;;;15.55;15.24;;;1.02;68.75;0.0;0.0;54.41;53.96;3.24;35.84;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-19;01:45;2020-05-19T01:45:00+02:00;3151;797;;33;0;1747;0;106;467;-;94;-;;-;-;;1255;-;-;-;-;-;;-;0;;;;-;-418;-;;-;-;;-269;;-;-;-;-;;-;-195;;;;25.29;24.09;;;1.05;68.75;0.0;0.0;55.44;53.44;3.36;36.18;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-19;04:00;2020-05-19T04:00:00+02:00;2840;554;;37;0;1670;0;109;471;-;104;-;;-;-;;1317;-;-;-;-;-;;-;0;;;;-;-523;-;;-;-;;-248;;-;-;-;-;;-;-179;;;;19.51;16.75;;;1.3;77.08;0.0;0.0;58.8;51.09;3.84;37.2;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-19;06:30;2020-05-19T06:30:00+02:00;2897;496;;32;22;1744;-50;108;544;-;78;-;;-;-;;1348;-;-;-;-;-;;-;0;;;;-;-440;-;;-;-;;-272;;-;-;-;-;;-;-170;;;;17.12;14.99;;;1.1;66.67;0.76;1.62;60.2;53.35;3.73;36.86;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-19;08:00;2020-05-19T08:00:00+02:00;3210;843;;31;154;1969;0;106;107;-;64;-;;-;-;;1072;-;-;-;-;-;;-;0;;;;-;-547;-;;-;-;;-284;;-;-;-;-;;-;-198;;;;26.26;25.48;;;0.97;64.58;4.8;11.32;61.34;60.23;3.3;36.18;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-19;09:45;2020-05-19T09:45:00+02:00;3558;834;;27;580;1979;0;107;30;-;49;-;;-;-;;1012;-;-;-;-;-;;-;0;;;;-;-549;-;;-;-;;-297;;-;-;-;-;;-;-186;;;;23.44;25.21;;;0.76;56.25;16.3;42.62;55.62;60.54;3.01;36.52;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-19;10:15;2020-05-19T10:15:00+02:00;3583;833;;27;721;1961;0;86;-44;-;45;-;;-;-;;952;-;-;-;-;-;;-;0;;;;-;-573;-;;-;-;;-296;;-;-;-;-;;-;-172;;;;23.25;25.18;;;0.75;56.25;20.12;52.98;54.73;59.99;2.4;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-19;12:00;2020-05-19T12:00:00+02:00;3826;524;;25;889;1876;0;85;425;-;70;-;;-;-;;1355;-;-;-;-;-;;-;0;;;;-;-552;-;;-;-;;-278;;-;-;-;-;;-;-169;;;;13.7;15.84;;;0.65;52.08;23.24;65.32;49.03;57.39;2.22;29.01;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-19;13:15;2020-05-19T13:15:00+02:00;4040;550;;25;993;1793;0;85;595;-;89;-;;-;-;;1442;-;-;-;-;-;;-;0;;;;-;-530;-;;-;-;;-222;;-;-;-;-;;-;-184;;;;13.61;16.63;;;0.62;52.08;24.58;72.96;44.38;54.85;2.1;29.01;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-19;14:00;2020-05-19T14:00:00+02:00;3813;553;;24;864;1810;-49;86;526;-;99;-;;-;-;;1395;-;-;-;-;-;;-;0;;;;-;-539;-;;-;-;;-246;;-;-;-;-;;-;-183;;;;14.5;16.72;;;0.63;50.0;22.66;63.48;47.47;55.37;2.26;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-19;15:45;2020-05-19T15:45:00+02:00;3705;587;;25;796;1615;-51;86;647;-;106;-;;-;-;;1380;-;-;-;-;-;;-;0;;;;-;-428;-;;-;-;;-230;;-;-;-;-;;-;-181;;;;15.84;17.74;;;0.67;52.08;21.48;58.49;43.59;49.4;2.32;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-19;16:30;2020-05-19T16:30:00+02:00;3545;565;;28;748;1645;-50;86;523;-;86;-;;-;-;;1336;-;-;-;-;-;;-;0;;;;-;-453;-;;-;-;;-248;;-;-;-;-;;-;-197;;;;15.94;17.08;;;0.79;58.33;21.1;54.96;46.4;50.32;2.43;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-19;18:30;2020-05-19T18:30:00+02:00;3505;1192;;31;298;1909;0;86;-11;-;62;-;;-;-;;866;-;-;-;-;-;;-;0;;;;-;-444;-;;-;-;;-301;;-;-;-;-;;-;-194;;;;34.01;36.03;;;0.88;64.58;8.5;21.9;54.47;58.4;2.45;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-19;20:00;2020-05-19T20:00:00+02:00;3671;1203;;38;76;2069;0;86;200;-;88;-;;-;-;;1081;-;-;-;-;-;;-;0;;;;-;-496;-;;-;-;;-302;;-;-;-;-;;-;-172;;;;32.77;36.37;;;1.04;79.17;2.07;5.58;56.36;63.29;2.34;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-19;21:00;2020-05-19T21:00:00+02:00;3525;1186;;36;15;1999;0;86;204;-;85;-;;-;-;;1075;-;-;-;-;-;;-;0;;;;-;-445;-;;-;-;;-311;;-;-;-;-;;-;-201;;;;33.65;35.85;;;1.02;75.0;0.43;1.1;56.71;61.15;2.44;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-19;22:45;2020-05-19T22:45:00+02:00;3369;1260;;32;0;2255;0;86;-263;-;74;-;;-;-;;621;-;-;-;-;-;;-;0;;;;-;-494;-;;-;-;;-302;;-;-;-;-;;-;-162;;;;37.4;38.09;;;0.95;66.67;0.0;0.0;66.93;68.98;2.55;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-20;00:45;2020-05-20T00:45:00+02:00;3283;975;;21;0;2215;0;86;-15;-;73;-;;-;-;;920;-;-;-;-;-;;-;0;;;;-;-559;-;;-;-;;-282;;-;-;-;-;;-;-166;;;;29.7;29.47;;;0.64;43.75;0.0;0.0;67.47;67.76;2.62;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-20;02:00;2020-05-20T02:00:00+02:00;3270;921;;23;0;2138;0;86;101;-;123;-;;-;-;;995;-;-;-;-;-;;-;0;;;;-;-549;-;;-;-;;-268;;-;-;-;-;;-;-200;;;;28.17;27.84;;;0.7;47.92;0.0;0.0;65.38;65.4;2.63;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-20;03:15;2020-05-20T03:15:00+02:00;2971;942;;19;0;1650;0;86;274;-;129;-;;-;-;;965;-;-;-;-;-;;-;0;;;;-;-423;-;;-;-;;-217;;-;-;-;-;;-;-179;;;;31.71;28.48;;;0.64;39.58;0.0;0.0;55.54;50.47;2.89;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-20;04:00;2020-05-20T04:00:00+02:00;2846;922;;17;0;1629;0;86;191;-;119;-;;-;-;;917;-;-;-;-;-;;-;0;;;;-;-449;-;;-;-;;-218;;-;-;-;-;;-;-179;;;;32.4;27.87;;;0.6;35.42;0.0;0.0;57.24;49.83;3.02;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-20;08:15;2020-05-20T08:15:00+02:00;3307;1369;;18;256;2081;0;86;-503;-;89;-;;-;-;;457;-;-;-;-;-;;-;0;;;;-;-619;-;;-;-;;-256;;-;-;-;-;;-;-174;;;;41.4;41.38;;;0.54;37.5;7.74;18.81;62.93;63.66;2.6;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-20;10:00;2020-05-20T10:00:00+02:00;3666;1251;;14;717;1985;0;86;-388;-;47;-;;-;-;;622;-;-;-;-;-;;-;0;;;;-;-629;-;;-;-;;-249;;-;-;-;-;;-;-179;;;;34.12;37.82;;;0.38;29.17;19.56;52.68;54.15;60.72;2.35;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-20;10:45;2020-05-20T10:45:00+02:00;3717;1271;;17;863;1954;0;86;-475;-;26;-;;-;-;;547;-;-;-;-;-;;-;0;;;;-;-576;-;;-;-;;-278;;-;-;-;-;;-;-195;;;;34.19;38.42;;;0.46;35.42;23.22;63.41;52.57;59.77;2.31;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-20;13:45;2020-05-20T13:45:00+02:00;3903;932;;10;1060;1965;0;86;-150;-;28;-;;-;-;;872;-;-;-;-;-;;-;0;;;;-;-580;-;;-;-;;-293;;-;-;-;-;;-;-178;;;;23.88;28.17;;;0.26;20.83;27.16;77.88;50.35;60.11;2.2;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-20;21:00;2020-05-20T21:00:00+02:00;3467;855;;15;15;2110;0;106;366;-;100;-;;-;-;;1219;-;-;-;-;-;;-;0;;;;-;-477;-;;-;-;;-285;;-;-;-;-;;-;-190;;;;24.66;25.85;;;0.43;31.25;0.43;1.1;60.86;64.55;3.06;36.18;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-20;23:00;2020-05-20T23:00:00+02:00;3655;1021;;11;0;2220;0;102;301;-;116;-;;-;-;;1088;-;-;-;-;-;;-;0;;;;-;-454;-;;-;-;;-283;;-;-;-;-;;-;-166;;;;27.93;30.86;;;0.3;22.92;0.0;0.0;60.74;67.91;2.79;34.81;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-21;01:30;2020-05-21T01:30:00+02:00;3202;619;;13;0;1926;-51;107;588;-;116;-;;-;-;;1308;-;-;-;-;-;;-;0;;;;-;-414;-;;-;-;;-257;;-;-;-;-;;-;-165;;;;19.33;18.71;;;0.41;27.08;0.0;0.0;60.15;58.92;3.34;36.52;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-21;02:00;2020-05-21T02:00:00+02:00;3225;430;;15;0;1936;-50;106;789;-;136;-;;-;-;;1480;-;-;-;-;-;;-;0;;;;-;-398;-;;-;-;;-254;;-;-;-;-;;-;-176;;;;13.33;13.0;;;0.47;31.25;0.0;0.0;60.03;59.22;3.29;36.18;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-21;03:15;2020-05-21T03:15:00+02:00;2979;507;;11;0;1787;0;107;568;-;140;-;;-;-;;1303;-;-;-;-;-;;-;0;;;;-;-445;-;;-;-;;-223;;-;-;-;-;;-;-207;;;;17.02;15.33;;;0.37;22.92;0.0;0.0;59.99;54.67;3.59;36.52;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-21;04:30;2020-05-21T04:30:00+02:00;2798;496;;11;0;1740;-51;107;497;-;139;-;;-;-;;1232;-;-;-;-;-;;-;0;;;;-;-473;-;;-;-;;-199;;-;-;-;-;;-;-204;;;;17.73;14.99;;;0.39;22.92;0.0;0.0;62.19;53.23;3.82;36.52;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-21;06:30;2020-05-21T06:30:00+02:00;2727;499;;13;23;1728;0;106;357;-;141;-;;-;-;;1079;-;-;-;-;-;;-;0;;;;-;-488;-;;-;-;;-199;;-;-;-;-;;-;-176;;;;18.3;15.08;;;0.48;27.08;0.84;1.69;63.37;52.86;3.89;36.18;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-21;09:15;2020-05-21T09:15:00+02:00;3224;117;;10;530;1738;-51;104;776;-;134;-;;-;-;;1472;-;-;-;-;-;;-;0;;;;-;-420;-;;-;-;;-231;;-;-;-;-;;-;-179;;;;3.63;3.54;;;0.31;20.83;16.44;38.94;53.91;53.17;3.23;35.49;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-21;13:30;2020-05-21T13:30:00+02:00;3753;469;;4;1057;1806;0;106;311;-;119;-;;-;-;;1202;-;-;-;-;-;;-;0;;;;-;-595;-;;-;-;;-234;;-;-;-;-;;-;-182;;;;12.5;14.18;;;0.11;8.33;28.16;77.66;48.12;55.25;2.82;36.18;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-21;13:45;2020-05-21T13:45:00+02:00;3598;477;;4;1055;1814;-50;106;192;-;111;-;;-;-;;1154;-;-;-;-;-;;-;0;;;;-;-615;-;;-;-;;-239;;-;-;-;-;;-;-220;;;;13.26;14.42;;;0.11;8.33;29.32;77.52;50.42;55.49;2.95;36.18;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-21;15:30;2020-05-21T15:30:00+02:00;3470;483;;5;968;1769;0;107;138;-;123;-;;-;-;;1044;-;-;-;-;-;;-;0;;;;-;-636;-;;-;-;;-236;;-;-;-;-;;-;-157;;;;13.92;14.6;;;0.14;10.42;27.9;71.12;50.98;54.11;3.08;36.52;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-21;16:15;2020-05-21T16:15:00+02:00;3362;504;;6;891;1717;0;107;137;-;115;-;;-;-;;1162;-;-;-;-;-;;-;0;;;;-;-684;-;;-;-;;-256;;-;-;-;-;;-;-199;;;;14.99;15.24;;;0.18;12.5;26.5;65.47;51.07;52.52;3.18;36.52;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-21;17:15;2020-05-21T17:15:00+02:00;3293;478;;6;710;1868;0;105;126;-;95;-;;-;-;;1066;-;-;-;-;-;;-;0;;;;-;-591;-;;-;-;;-269;;-;-;-;-;;-;-175;;;;14.52;14.45;;;0.18;12.5;21.56;52.17;56.73;57.14;3.19;35.84;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-21;20:45;2020-05-21T20:45:00+02:00;3396;491;;3;21;2243;0;102;536;-;144;-;;-;-;;1306;-;-;-;-;-;;-;0;;;;-;-442;-;;-;-;;-280;;-;-;-;-;;-;-191;;;;14.46;14.84;;;0.09;6.25;0.62;1.54;66.05;68.61;3.0;34.81;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-21;22:15;2020-05-21T22:15:00+02:00;3333;490;;3;0;2122;0;102;617;-;150;-;;-;-;;1268;-;-;-;-;-;;-;0;;;;-;-355;-;;-;-;;-276;;-;-;-;-;;-;-170;;;;14.7;14.81;;;0.09;6.25;0.0;0.0;63.67;64.91;3.06;34.81;
